sku_id,week,lag_1,lag_2,lag_4,lag_8,lag_52,rolling_mean_4,rolling_mean_8,week_of_year,month,quarter,season,forecast_demand
SKU03514,2026-01-13,0.10337305178353429,0.0,0.0,0.0,0.0,0.02584326294588357,0.13792163147294179,3,1,1,Winter,0.10008239566609545
SKU03515,2026-01-13,0.10337305178353429,0.0,0.0,0.0,0.0,0.02584326294588357,0.13792163147294179,3,1,1,Winter,0.10008239566609545
SKU03516,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03517,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03518,2026-01-13,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3,1,1,Winter,0.10687830687830688
SKU03519,2026-01-13,0.17553916779185916,0.0,0.0,0.0,0.0,0.04388479194796479,0.3969423959739824,3,1,1,Winter,0.1126060905978616
SKU03520,2026-01-13,0.06666666666666667,0.0,0.0,0.0,0.0,0.016666666666666666,1.0083333333333333,3,1,1,Winter,0.041666666666666664
SKU03521,2026-01-13,0.145870520236445,0.0,0.0,0.0,0.0,0.03646763005911125,0.2682338150295556,3,1,1,Winter,0.16163139368653223
SKU03522,2026-01-13,0.27666666666666667,0.0,0.0,0.0,4.0,1.5691666666666666,0.7845833333333333,3,1,1,Winter,0.38333333333333336
SKU03523,2026-01-13,0.3187543012543012,0.0,1.0,0.0,0.0,0.3296885753135753,0.28984428765678766,3,1,1,Winter,0.15062169312169313
SKU03524,2026-01-13,0.75,0.0,0.0,0.0,0.0,0.1875,1.09375,3,1,1,Winter,0.5844444444444444
SKU03525,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03526,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03527,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03528,2026-01-13,0.24444444444444444,0.0,0.0,0.0,0.0,0.5611111111111111,0.5305555555555556,3,1,1,Winter,0.2644444444444444
SKU03529,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03530,2026-01-13,0.36166666666666664,1.0,0.0,0.0,0.0,1.3404166666666666,0.6702083333333333,3,1,1,Winter,0.21111111111111114
SKU03531,2026-01-13,0.21666666666666667,0.0,0.0,0.0,2.0,0.05416666666666667,0.5270833333333333,3,1,1,Winter,0.1861111111111111
SKU03532,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03533,2026-01-13,0.05623244429180122,1.0,0.0,0.0,0.0,0.2640581110729503,0.13202905553647515,3,1,1,Winter,0.12253639160171706
SKU03534,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03535,2026-01-13,0.47777777777777775,0.0,0.0,3.0,0.0,0.11944444444444444,0.5597222222222222,3,1,1,Winter,0.06383838383838383
SKU03536,2026-01-13,0.10341985127038496,0.0,0.0,0.0,0.0,0.02585496281759624,0.5129274814087981,3,1,1,Winter,0.10520786083896708
SKU03537,2026-01-13,0.06652437515319579,0.0,0.0,0.0,0.0,0.516631093788299,0.2583155468941495,3,1,1,Winter,0.03341689018074616
SKU03538,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03539,2026-01-13,0.10337305178353429,0.0,0.0,1.0,0.0,0.02584326294588357,0.13792163147294179,3,1,1,Winter,0.10538436407978886
SKU03540,2026-01-13,0.145870520236445,0.0,0.0,2.0,0.0,0.03646763005911125,0.2682338150295556,3,1,1,Winter,0.1678893759819725
SKU03541,2026-01-13,0.145870520236445,0.0,0.0,0.0,0.0,0.03646763005911125,0.2682338150295556,3,1,1,Winter,0.16163139368653223
SKU03542,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03543,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03544,2026-01-13,0.10337305178353429,0.0,0.0,1.0,0.0,0.02584326294588357,0.13792163147294179,3,1,1,Winter,0.10538436407978886
SKU03545,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03546,2026-01-13,0.2688888888888889,0.0,0.0,0.0,4.0,0.31722222222222224,0.40861111111111115,3,1,1,Winter,0.008333333333333333
SKU03547,2026-01-13,0.10341985127038496,0.0,0.0,0.0,0.0,0.02585496281759624,0.5129274814087981,3,1,1,Winter,0.10520786083896708
SKU03548,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03549,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03550,2026-01-13,0.3888888888888889,1.0,0.0,1.0,2.0,0.3472222222222222,0.9236111111111112,3,1,1,Winter,0.6888888888888888
SKU03551,2026-01-13,0.3235594960594961,0.0,0.0,0.0,0.0,0.08088987401487402,0.04044493700743701,3,1,1,Winter,0.07800786738274085
SKU03552,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03553,2026-01-13,0.15902945151397166,0.0,3.0,0.0,0.0,0.789757362878493,0.3948786814392465,3,1,1,Winter,0.07135978533289747
SKU03554,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03555,2026-01-13,0.12773490426325804,0.0,0.0,0.0,0.0,0.2819337260658145,0.14096686303290726,3,1,1,Winter,0.09240593565012518
SKU03556,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03557,2026-01-13,0.3194444444444444,0.0,0.0,4.0,0.0,0.0798611111111111,0.5399305555555556,3,1,1,Winter,0.060565915565915555
SKU03558,2026-01-13,0.10337305178353429,0.0,0.0,0.0,0.0,0.02584326294588357,0.13792163147294179,3,1,1,Winter,0.10008239566609545
SKU03559,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03560,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03561,2026-01-13,0.06440101146856764,0.0,0.0,0.0,0.0,0.01610025286714191,0.13305012643357095,3,1,1,Winter,0.10008239566609545
SKU03562,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03563,2026-01-13,0.0848301128778907,0.0,0.0,0.0,2.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.26210242715660675
SKU03564,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03565,2026-01-13,0.10341985127038496,0.0,0.0,4.0,0.0,0.02585496281759624,0.5129274814087981,3,1,1,Winter,0.060565915565915555
SKU03566,2026-01-13,0.0611111111111111,0.0,2.0,0.0,0.0,0.5152777777777777,0.8826388888888889,3,1,1,Winter,0.5166666666666667
SKU03567,2026-01-13,0.05623244429180122,1.0,0.0,0.0,0.0,0.2640581110729503,0.13202905553647515,3,1,1,Winter,0.12253639160171706
SKU03568,2026-01-13,0.8961111111111112,0.0,4.0,0.0,0.0,1.2240277777777777,0.9870138888888889,3,1,1,Winter,0.9233333333333332
SKU03569,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03570,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03571,2026-01-13,0.18888888888888886,0.0,0.0,0.0,0.0,0.047222222222222214,0.5236111111111111,3,1,1,Winter,0.10520786083896708
SKU03572,2026-01-13,0.1700793650793651,0.0,0.0,0.0,0.0,0.04251984126984128,0.39625992063492066,3,1,1,Winter,0.1126060905978616
SKU03573,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03574,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03575,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03576,2026-01-13,0.0848301128778907,0.0,0.0,0.0,2.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.26210242715660675
SKU03577,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03578,2026-01-13,0.25277777777777777,0.0,0.0,2.0,1.0,0.31319444444444444,0.4065972222222222,3,1,1,Winter,0.23333333333333334
SKU03579,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03580,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03581,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03582,2026-01-13,0.2433384962658193,0.0,0.0,0.0,0.0,0.060834624066454825,0.6554173120332274,3,1,1,Winter,0.0968904754590917
SKU03583,2026-01-13,1.3938095238095236,0.0,0.0,0.0,0.0,0.598452380952381,0.5492261904761905,3,1,1,Winter,0.14126984126984124
SKU03584,2026-01-13,0.12773490426325804,0.0,0.0,0.0,0.0,0.2819337260658145,0.14096686303290726,3,1,1,Winter,0.09240593565012518
SKU03585,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03586,2026-01-13,0.17553916779185916,0.0,0.0,3.0,0.0,0.04388479194796479,0.3969423959739824,3,1,1,Winter,0.20899173295973344
SKU03587,2026-01-13,0.025,0.0,0.0,0.0,0.0,0.75625,0.503125,3,1,1,Winter,0.2383333333333333
SKU03588,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03589,2026-01-13,0.44555555555555554,0.0,2.0,0.0,2.0,0.6113888888888889,0.6806944444444445,3,1,1,Winter,0.13666666666666666
SKU03590,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03591,2026-01-13,0.17444444444444443,0.0,0.0,0.0,0.0,0.04361111111111111,0.8968055555555555,3,1,1,Winter,0.21301587301587302
SKU03592,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03593,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03594,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03595,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03596,2026-01-13,0.14409479409479406,0.0,3.0,0.0,0.0,0.7860236985236985,0.5180118492618493,3,1,1,Winter,0.16944444444444443
SKU03597,2026-01-13,0.27138888888888885,0.0,2.0,0.0,0.0,0.5678472222222222,0.4089236111111111,3,1,1,Winter,0.4805555555555555
SKU03598,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03599,2026-01-13,0.04707143599401418,0.0,0.0,0.0,0.0,0.011767858998503545,0.005883929499251772,3,1,1,Winter,0.07800786738274085
SKU03600,2026-01-13,0.145870520236445,0.0,0.0,0.0,0.0,0.03646763005911125,0.2682338150295556,3,1,1,Winter,0.16163139368653223
SKU03601,2026-01-13,0.10337305178353429,0.0,0.0,1.0,0.0,0.02584326294588357,0.13792163147294179,3,1,1,Winter,0.10538436407978886
SKU03602,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03603,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03604,2026-01-13,0.4416666666666667,0.0,0.0,0.0,2.0,0.36041666666666666,0.8052083333333333,3,1,1,Winter,0.2722222222222222
SKU03605,2026-01-13,0.26795668584368276,0.0,0.0,0.0,0.0,0.06698917146092069,0.033494585730460345,3,1,1,Winter,0.07800786738274085
SKU03606,2026-01-13,0.21384976831621738,0.0,0.0,0.0,0.0,0.053462442079054345,0.4017312210395272,3,1,1,Winter,0.1126060905978616
SKU03607,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03608,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03609,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03610,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03611,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03612,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03613,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03614,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03615,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03616,2026-01-13,0.11398278281732813,0.0,2.0,0.0,0.0,0.5284956957043321,0.26424784785216604,3,1,1,Winter,0.09033799935140908
SKU03617,2026-01-13,0.10337305178353429,0.0,0.0,0.0,0.0,0.02584326294588357,0.13792163147294179,3,1,1,Winter,0.10008239566609545
SKU03618,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03619,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03620,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03621,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03622,2026-01-13,0.14444444444444446,3.0,0.0,2.0,0.0,0.7861111111111111,0.6430555555555555,3,1,1,Winter,0.47055555555555556
SKU03623,2026-01-13,0.36666666666666664,0.0,1.0,0.0,0.0,0.3416666666666667,0.5458333333333334,3,1,1,Winter,0.35531746031746025
SKU03624,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03625,2026-01-13,0.145870520236445,0.0,0.0,0.0,0.0,0.03646763005911125,0.2682338150295556,3,1,1,Winter,0.16163139368653223
SKU03626,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03627,2026-01-13,0.26795668584368276,0.0,0.0,0.0,0.0,0.06698917146092069,0.033494585730460345,3,1,1,Winter,0.07800786738274085
SKU03628,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03629,2026-01-13,0.17449161949161948,0.0,0.0,0.0,0.0,0.04362290487290487,0.5218114524364524,3,1,1,Winter,0.10520786083896708
SKU03630,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03631,2026-01-13,0.06440101146856764,0.0,0.0,0.0,0.0,0.01610025286714191,0.13305012643357095,3,1,1,Winter,0.10008239566609545
SKU03632,2026-01-13,0.12773490426325804,0.0,0.0,0.0,0.0,0.2819337260658145,0.14096686303290726,3,1,1,Winter,0.09240593565012518
SKU03633,2026-01-13,0.4588888888888889,5.0,0.0,0.0,0.0,1.8647222222222222,0.9323611111111111,3,1,1,Winter,0.3172222222222222
SKU03634,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03635,2026-01-13,0.10337305178353429,0.0,0.0,0.0,0.0,0.02584326294588357,0.13792163147294179,3,1,1,Winter,0.10008239566609545
SKU03636,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03637,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03638,2026-01-13,0.05623244429180122,1.0,0.0,0.0,0.0,0.2640581110729503,0.13202905553647515,3,1,1,Winter,0.12253639160171706
SKU03639,2026-01-13,0.05555555555555555,0.0,0.0,0.0,0.0,0.5138888888888888,0.7569444444444444,3,1,1,Winter,0.07222222222222222
SKU03640,2026-01-13,0.2611111111111111,0.0,0.0,0.0,0.0,1.0652777777777778,1.0326388888888889,3,1,1,Winter,0.13333333333333333
SKU03641,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03642,2026-01-13,0.21384976831621738,0.0,0.0,0.0,0.0,0.053462442079054345,0.4017312210395272,3,1,1,Winter,0.1126060905978616
SKU03643,2026-01-13,0.18888888888888886,0.0,0.0,0.0,0.0,0.047222222222222214,0.5236111111111111,3,1,1,Winter,0.10520786083896708
SKU03644,2026-01-13,0.06303887667238342,0.0,1.0,0.0,0.0,0.2657597191680959,0.13287985958404794,3,1,1,Winter,0.06418574657366441
SKU03645,2026-01-13,0.26795668584368276,0.0,0.0,0.0,0.0,0.06698917146092069,0.033494585730460345,3,1,1,Winter,0.07800786738274085
SKU03646,2026-01-13,0.08727147994319608,0.0,0.0,0.0,0.0,0.02181786998579902,0.01090893499289951,3,1,1,Winter,0.07800786738274085
SKU03647,2026-01-13,0.12773490426325804,0.0,0.0,0.0,0.0,0.2819337260658145,0.14096686303290726,3,1,1,Winter,0.09240593565012518
SKU03648,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03649,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03650,2026-01-13,0.03148148148148148,0.0,0.0,0.0,0.0,0.00787037037037037,0.12893518518518518,3,1,1,Winter,0.10008239566609545
SKU03651,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03652,2026-01-13,0.10341985127038496,0.0,0.0,4.0,0.0,0.02585496281759624,0.5129274814087981,3,1,1,Winter,0.060565915565915555
SKU03653,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03654,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03655,2026-01-13,0.2833333333333333,0.0,0.0,0.0,0.0,0.07083333333333333,0.035416666666666666,3,1,1,Winter,0.07800786738274085
SKU03656,2026-01-13,0.06652437515319579,0.0,0.0,0.0,0.0,0.516631093788299,0.2583155468941495,3,1,1,Winter,0.03341689018074616
SKU03657,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03658,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03659,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03660,2026-01-13,0.08727147994319608,0.0,0.0,0.0,0.0,0.02181786998579902,0.01090893499289951,3,1,1,Winter,0.07800786738274085
SKU03661,2026-01-13,0.06652437515319579,0.0,0.0,0.0,0.0,0.516631093788299,0.2583155468941495,3,1,1,Winter,0.03341689018074616
SKU03662,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03663,2026-01-13,0.12773490426325804,0.0,0.0,0.0,0.0,0.2819337260658145,0.14096686303290726,3,1,1,Winter,0.09240593565012518
SKU03664,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03665,2026-01-13,0.08727147994319608,0.0,0.0,0.0,0.0,0.02181786998579902,0.01090893499289951,3,1,1,Winter,0.07800786738274085
SKU03666,2026-01-13,0.3,0.0,3.0,0.0,0.0,1.075,0.7875,3,1,1,Winter,0.525
SKU03667,2026-01-13,0.10862050012710266,0.0,0.0,0.0,0.0,0.027155125031775664,0.013577562515887832,3,1,1,Winter,0.07800786738274085
SKU03668,2026-01-13,0.10337305178353429,0.0,0.0,1.0,0.0,0.02584326294588357,0.13792163147294179,3,1,1,Winter,0.10538436407978886
SKU03669,2026-01-13,0.22698412698412704,0.0,3.0,0.0,0.0,0.8067460317460318,0.9033730158730159,3,1,1,Winter,0.025
SKU03670,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03671,2026-01-13,0.17553916779185916,0.0,0.0,2.0,0.0,0.04388479194796479,0.3969423959739824,3,1,1,Winter,0.19015873015873014
SKU03672,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03673,2026-01-13,0.15902945151397166,0.0,3.0,0.0,0.0,0.789757362878493,0.3948786814392465,3,1,1,Winter,0.07135978533289747
SKU03674,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03675,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03676,2026-01-13,0.25595238095238093,0.0,0.0,0.0,0.0,0.06398809523809523,0.15699404761904762,3,1,1,Winter,0.10008239566609545
SKU03677,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03678,2026-01-13,0.10337305178353429,0.0,0.0,1.0,0.0,0.02584326294588357,0.13792163147294179,3,1,1,Winter,0.10538436407978886
SKU03679,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03680,2026-01-13,0.39416666666666667,0.0,0.0,0.0,0.0,0.09854166666666667,0.2992708333333333,3,1,1,Winter,0.16163139368653223
SKU03681,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03682,2026-01-13,0.20555555555555555,0.0,0.0,0.0,0.0,0.5513888888888889,0.40069444444444446,3,1,1,Winter,0.37541125541125536
SKU03683,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03684,2026-01-13,0.2383138401559454,0.0,1.0,0.0,0.0,0.8095784600389864,0.4047892300194932,3,1,1,Winter,0.07315961472308222
SKU03685,2026-01-13,0.8822222222222221,0.0,2.0,3.0,0.0,0.7205555555555555,1.1102777777777777,3,1,1,Winter,1.2261111111111112
SKU03686,2026-01-13,0.1708333333333333,0.0,0.0,0.0,0.0,0.04270833333333333,0.2713541666666667,3,1,1,Winter,0.16163139368653223
SKU03687,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03688,2026-01-13,0.29166666666666663,0.0,3.0,1.0,0.0,0.8229166666666666,0.7864583333333333,3,1,1,Winter,0.45833333333333326
SKU03689,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03690,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03691,2026-01-13,0.041666666666666664,0.0,0.0,0.0,0.0,0.010416666666666666,0.3802083333333333,3,1,1,Winter,0.1126060905978616
SKU03692,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03693,2026-01-13,0.4861111111111111,0.0,0.0,0.0,0.0,0.3715277777777778,1.1857638888888888,3,1,1,Winter,0.175
SKU03694,2026-01-13,0.08472222222222221,0.0,2.0,0.0,0.0,0.5211805555555555,0.26059027777777777,3,1,1,Winter,0.09033799935140908
SKU03695,2026-01-13,0.04707143599401418,0.0,0.0,0.0,0.0,0.011767858998503545,0.005883929499251772,3,1,1,Winter,0.07800786738274085
SKU03696,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03697,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03698,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
SKU03699,2026-01-13,0.0848301128778907,0.0,0.0,0.0,0.0,0.021207528219472676,0.010603764109736338,3,1,1,Winter,0.07800786738274085
